Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Bulgaria,BGR,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,79.8759078979492,80.9440765380859,83.9819869995117,88.118782043457,90.5342712402344,91.3667678833008,92.4120101928711,93.1541595458984,92.3840713500977,92.5213775634766,94.1819229125977,96.4361267089844,95.3903503417969,100.78581237793,104.942199707031,103.889343261719,103.003921508789,103.46102142334,104.043922424316,102.656936645508,101.354942321777,98.7087631225586,96.6720733642578,95.6239624023438,..
Burkina Faso,BFA,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,..,0.000961,0.0187,0.0454,0.0618,0.0770802,0.157732,0.200993,0.37344,0.400295,0.469914,0.632708,0.75,0.92,1.13,2.4,3,3.72503,5,6,6.55,7.14,7.79,8.5,9.27181,10.7927,12.5631,14.6238,17.0226,..
Burkina Faso,BFA,GDP per capita (current US$),NY.GDP.PCAP.CD,69.1502456087615,72.2423787062462,77.1529279288175,78.9087736712073,80.9147887718582,82.0746159924647,82.8360664864243,84.6272011419546,84.9737848392287,86.7555395725224,81.707563219742,84.5149375676447,99.6335814933813,114.137669473515,124.671435503255,152.901529606747,155.485422740659,175.963864454284,223.879111971163,258.501729034845,277.597531370181,248.707973908892,239.019483569339,211.925740542196,187.832224278391,194.063226299244,247.459134637104,280.218092226592,301.129214663833,293.188703727147,338.593759055128,333.70605512636,348.592443894547,324.111576707435,187.21142372606,229.092294496817,242.733171352672,223.853958525611,249.53173292493,292.836958697313,248.908526921752,259.485223380436,285.654087637533,362.373899996953,403.81283743461,441.164148016012,455.513655620024,514.684451177238,619.437533256264,601.569520671859,624.957252224766,725.024767725475,731.470138867833,759.762065168498,764.861675106225,630.124750752312,663.742364842886,709.091535894695,777.465618514048,764.853077774946,825.237038782475,895.535288442991,827.330843486661,873.482589651003,981.992649769081
Burkina Faso,BFA,"Population, total",SP.POP.TOTL,4778621,4848224,4919672,4993623,5071034,5152833,5237933,5326348,5418644,5513177,5610304,5707999,5807234,5911927,6024904,6147569,6280635,6428734,6590984,6763903,6947900,7140271,7340197,7551129,7772256,7999935,8228847,8457109,8687435,8921175,9159356,9394632,9629275,9871713,10123798,10386722,10655942,10934223,11240664,11574928,11925546,12295001,12680897,13082532,13500533,13932123,14373707,14816307,15258093,15710066,16176498,16661908,17172287,17695409,18229461,18777487,19334856,19894407,20438288,20961952,21478690,21995243,22509038,23025776,23548781
Burkina Faso,BFA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,..,..,..,..,..,..,..,..,..,1.3445600271225,1.3668999671936,1.44518005847931,1.67333996295929,1.74807000160217,1.78524994850159,1.93594002723694,2.01066994667053,2.12760996818542,2.4734799861908,2.63835000991821,2.92724990844727,2.95922994613648,3.17685008049011,3.77155995368958,4.48827981948853,5.10592985153198,5.72839021682739,6.50735998153687,6.78861999511719,7.12624979019165,7.33198976516724,7.73708009719849,8.05136013031006,..,..,..,..,9.29944038391113,9.85589981079102,10.0396404266357,..,11.2848196029663,12.3676996231079,13.3723297119141,14.1544599533081,15.2793703079224,17.9947395324707,19.4353504180908,21.1780201888507,23.1764371916742,25.2399681000378,27.6008880705968,29.5668744354491,32.8931343608996,34.9336280775566,37.1627510802261,39.6278467471779,40.0770460332282,39.2540084845692,38.1480312365517,33.6212866168282,30.8551216331757,29.9905774531085
Burundi,BDI,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0.000804,0.00798,0.0158,0.0392,0.0772484,0.106001,0.118228,0.201273,0.34906,0.542143,0.657593,0.7,0.81,0.9,1,1.11,1.22,1.26422,1.04239,2,2.2,2.66075,4,6.1,9.17302,10.9847,11.0009,11.0784,..
Burundi,BDI,GDP per capita (current US$),NY.GDP.PCAP.CD,70.9051000304602,71.601929936627,73.4195979769892,78.3711983234119,85.3337286665685,50.613304005219,51.4128738171299,54.0181425269089,54.1949782672812,55.058838902942,68.7543539795049,69.8982817558359,68.2321917909931,84.2581069284158,93.2240048340913,110.884827490053,115.492131774523,137.448044387076,148.823232512919,186.152273604962,209.805736668168,212.23033189707,216.43619143507,225.209524508283,200.375711827241,228.440542564696,234.281244809988,215.608311467483,201.740400815807,203.578944192449,202.629446176297,204.668258398817,184.868970456447,165.344120319403,161.892584261635,164.915311679326,143.156741187159,160.278342046962,144.456948255536,127.51419578119,134.537861752389,132.159554541932,120.952308575468,111.406682804391,125.194965184533,147.234619294225,161.892755640319,166.162744906755,189.502074570768,198.431524048225,216.727705301976,230.069761381132,231.098787811507,234.844770150871,250.544492155185,254.402585226788,232.937812100153,246.060725714184,245.661678332009,234.31061590725,255.8324539389,264.980379269655,302.992505263552,250.627253097255,219.424830882698
Burundi,BDI,"Population, total",SP.POP.TOTL,2764258,2835119,2907943,2969841,3055650,3141367,3217960,3300690,3380387,3454590,3530432,3617289,3617128,3611991,3703590,3796612,3882626,3983582,4100338,4203530,4383706,4566014,4681390,4808528,4926465,5034042,5129414,5247787,5365327,5471706,5587052,5703857,5858407,5676843,5713854,6066316,6070506,6070042,6187108,6337155,6470194,6634365,6824132,7043154,7310656,7587299,7865547,8161874,8505637,8947646,9376444,9717978,10071028,10439341,10799785,11047580,11239451,11506762,11859446,12255336,12617036,12965481,13321097,13689450,14047786
Burundi,BDI,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,..,..,..,..,..,..,..,..,..,1.69605004787445,1.7769900560379,1.39962005615234,1.73073995113373,2.09219002723694,2.27378988265991,2.24475002288818,2.37529993057251,2.46285009384155,2.4968900680542,2.73457002639771,2.89607000350952,2.75788998603821,2.91128993034363,3.18098998069763,3.38247990608215,3.73199009895325,3.90317010879517,4.30228996276855,4.60391998291016,5.19403982162476,5.52936983108521,6.10045003890991,..,..,..,..,..,..,..,9.41998958587646,9.92739963531494,10.2563495635986,11.8093099594116,12.9770698547363,14.3381099700928,15.3361196517944,..,20.8934001922607,23.7647094726562,26.7943801879883,29.5732898712158,34.2124507321275,40.2641258748146,43.9351929825496,47.4715342848197,48.2243487332289,46.330394174756,41.8352417514484,44.9151717353101,..,..,..,..
Cabo Verde,CPV,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,..,..,0.241,0.473,1.16,1.82244,2.68533,3.51876,4.32489,5.31883,6.07409,6.80891,8.28322,14,21,30,32,34.74,37.5,40.26,42.683,50.3228,57.1621,59.5,61.9434,69.3734,70.2825,72.7601,73.539,..
Cabo Verde,CPV,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,439.982602420059,425.407688720331,422.664667963472,410.112646734121,385.451419954827,396.494191452033,541.142985647338,658.415191378217,729.470012847852,727.151685588784,817.442925539738,831.61388764249,907.847909529157,1220.04997868613,991.108974352157,1165.13832331934,1179.51522705182,1133.57422614008,1186.74294773086,1326.74466945164,1189.51479345891,1223.33055331575,1328.57874270666,1717.97565369655,1929.49081468781,2004.14680417563,2256.99666191075,3324.57675212498,3908.64885822576,3659.72046361628,3579.46006137809,4002.01386888785,3736.81517011087,3960.97596791345,3985.60706548134,3415.06266730931,3608.96605234906,3893.09571382506,4294.96510035729,4380.78117331128,3539.22661248299,3971.44409203423,4323.31362032709,4794.90121917259,5192.48157325878
Cabo Verde,CPV,"Population, total",SP.POP.TOTL,210024,215087,221919,229373,237006,244856,252976,261404,270164,279248,287885,294046,297386,299881,302570,305847,309455,312834,316147,319480,323301,327846,332724,337654,342505,347365,352312,357302,362329,367803,375428,384586,393415,401965,410228,418104,425581,432798,439784,446519,453317,460293,467046,473383,479370,485115,490728,496190,501355,506141,509784,511447,511955,512225,512326,512394,512554,512893,513415,514104,514679,516649,519741,522331,524877
Cabo Verde,CPV,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,11.1265001296997,..,..,..,..,..,..,..,7.62445020675659,8.05778980255127,8.8383903503418,..,10.6281700134277,..,..,13.4268703460693,15.1571702957153,16.2550392150879,18.4422798156738,..,..,..,25.6682395935059,..,..,..,..,..,65.0551376342773,63.2078514099121,66.3999862670898,67.3274078369141,66.9400405883789,70.2636032104492,81.5834884643555,80.4710464477539,82.10888671875,81.2256927490234,83.5471330073283,86.7000153273789,89.9634082592786,94.7526092529297,93.6074664791524,96.6012286324786,98.2528458088996,99.462782259485,94.8972015380859,95.2902285572104,98.3093023666237,97.0059250429478,96.4315940376876,..,..
Cambodia,KHM,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,..,..,0.00584,0.0163,0.032,0.0470226,0.0769561,0.226983,0.26057,0.300437,0.317322,0.468357,0.49,0.51,0.53,1.26,3.1,4.94,6,14,6.43319,32.3985,32.9003,..,52.3059,53.6508,57.9592,59.6606,60.7171,..
Cambodia,KHM,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,113.825789208758,128.827777341533,126.357117453489,147.101573366096,142.221617062037,143.154317973128,154.253841174151,159.206634020357,166.65319934361,174.705837134358,182.446852317187,185.759997798349,158.124375446975,244.109577464605,191.297492431658,190.181470036159,267.336306726982,307.094922385136,294.059372727558,302.1307854832,343.485224671585,324.655870983004,297.59041960803,258.780953189377,286.753596443196,296.426687526334,327.500984314444,350.147276634294,386.691123931778,444.199067529081,525.797325120926,612.252648550727,731.692295125426,866.283999789749,875.748936193569,952.274616324008,1088.98152823081,1192.80263041673,1305.6600972686,1431.56396469993,1547.32010444393,1675.19555711109,1826.35391688754,2036.67377566578,2225.87705485686,2081.73914242939,2167.40324198499,2325.03050040841,2429.74853452838,2627.87969756224
Cambodia,KHM,"Population, total",SP.POP.TOTL,5449966,5571168,5697558,5823010,5946178,6072289,6201232,6332944,6467324,6604725,6639182,6620880,6673886,6739726,6783240,6581371,6134991,5668551,5211653,5088808,5199872,5284495,5436432,5636203,5845117,6043783,6285693,6557970,6812014,7073473,7374752,7686850,8113083,8616381,9239162,10018497,10801270,11570982,12058173,12265731,12462336,12658484,12855241,13050968,13244731,13439202,13639028,13841770,14053479,14276810,14500726,14722584,14945085,15170208,15396772,15623251,15852803,16073372,16274522,16481304,16725474,16974305,17201724,17423880,17638801
Cambodia,KHM,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,..,..,..,..,..,..,..,..,..,9.24367046356201,10.6544799804688,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,38.5556716918945,..,..,..,..,..,..,16.9208698272705,16.5827503204346,18.1284408569336,20.176570892334,23.8959407806396,27.8392200469971,30.9775104522705,..,39.1435394287109,41.7365608215332,44.2504997253418,..,..,..,..,..,..,..,..,48.9424458707368,50.199099715459,49.7344518908574,51.8196983337402,54.2809323078227,55.1346812645406,56.7864734981041,58.7893230437643
Cameroon,CMR,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,..,..,0.00677,0.0132,0.129,0.25212,0.277051,0.360872,0.587623,0.976075,1.40265,2.02874,2.93,3.4,3.84,4.3,5,7.5,10,16.2149,18.3,20.6,23.203,29.7,36.5392,41.2264,42.0405,41.775,41.9088,..
Cameroon,CMR,GDP per capita (current US$),NY.GDP.PCAP.CD,119.05394115577,124.593165563331,130.042569873656,131.642014675439,139.228109587718,142.704307565995,145.80598283154,156.621290691062,170.782666507465,175.150496434432,178.488982961305,186.724820408777,220.108720960652,271.757290053085,299.908339494791,386.236450275088,381.429915266252,435.408656274786,581.989336032215,718.356902030319,784.116227118122,749.847541304586,732.250719743892,745.513189491527,771.702146026357,875.337721693686,1178.59374950439,1258.31412766207,1145.16555992416,1000.89261316386,1086.71700937081,1014.82897292999,1005.44897647465,1309.93629975506,700.70950185009,832.006674487689,826.965322327363,783.251601945462,798.745621406677,796.262649784591,708.565731625965,715.470296470585,789.623811072554,988.241276791846,1133.39326749673,1142.62466252106,1191.45458990968,1325.67248215933,1492.14269801453,1461.38999232337,1398.58702025047,1513.96056994878,1449.09874362279,1575.92882118897,1649.4433905949,1415.00009710569,1441.7201725688,1496.08951771242,1610.69641591017,1555.22660476477,1555.60370660749,1672.32657340872,1604.87726954895,1720.47510154506,1830.00833684727
Cameroon,CMR,"Population, total",SP.POP.TOTL,5159057,5239273,5338620,5456623,5578257,5704686,5837295,5977318,6125863,6283462,6449793,6624408,6806872,6996660,7193583,7397120,7597962,7796501,8011921,8239641,8512219,8816377,9028678,9215397,9475078,9761730,10060342,10370749,10684968,11002745,11331821,11667180,12006353,12353131,12704903,13058516,13414757,13775214,14144860,14525140,14912631,15309490,15725528,16160340,16610487,17074594,17550407,18049896,18574056,19113974,19668066,20232304,20809529,21402376,22059893,22763414,23454161,24128601,24806383,25506095,26210558,26915758,27632771,28372687,29123744
Cameroon,CMR,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,..,..,..,..,..,..,..,..,..,8.15713024139404,9.02085018157959,10.0165596008301,10.7924404144287,11.9529695510864,13.1848697662353,14.6225500106812,15.9022798538208,16.7174892425537,17.3506107330322,18.3261203765869,18.7550792694092,20.0884304046631,20.9485893249512,22.2830505371094,22.4186000823975,24.3035907745361,25.2620391845703,25.7427101135254,25.8838996887207,27.3890495300293,28.2887706756592,..,27.1619205474854,26.1854991912842,..,24.5228691101074,25.418830871582,26.9488792419434,28.4606399536133,33.5832786560059,29.3418807983398,30.9356803894043,27.5096206665039,28.0079002380371,24.4080104827881,33.4497184753418,37.8488082885742,41.7743606567383,..,49.8732461065506,53.102088720007,54.9012784916851,59.1253563645436,60.4960883608074,61.4037045147156,..,..,..,..,45.5255767078224,45.6066724321371,44.840795775403,..
Canada,CAN,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.361,0.57,0.916,1.18,2.38,4.16,6.76,15.1,24.9,36.2,51.3,60.2,61.5933,64.2,65.956,71.66,72.4,73.2,76.7,80.3,80.3,83,83,85.8,87.12,90,91.16,92.7014,94.64,91.9129,92.3,93.9371,94,93.9564,..
Canada,CAN,GDP per capita (current US$),NY.GDP.PCAP.CD,2264.94849658191,2246.08356619252,2274.4284708191,2380.31732899108,2561.63849088572,2777.18317301162,3055.28807884507,3226.38273682011,3473.23722551871,3776.15613110238,4135.82149842006,4535.39338907773,5106.73708049128,5858.33407318788,7056.70847496589,7536.52009823861,8838.94710677652,8949.10989272982,9154.43325277735,10077.5026707269,11208.2027394178,12379.0368643833,12527.3135323802,13477.1031699599,13930.4745502555,14170.1249406067,14521.1800806,16377.6902109541,19012.5723278349,20794.682233334,21525.8611387148,21846.7930471354,20950.3305287651,20186.7988782965,19997.6237373354,20679.634792669,21296.9723536904,21901.5628548392,21024.5850687045,22315.2466731545,24271.0020563821,23822.096210932,24256.0192337185,28301.8645937428,32145.5412620217,36383.6600068095,40504.0370977806,44660.0838892281,46710.2526864484,40874.8831932903,47560.6666009406,52223.8588398531,52670.3447335415,52638.1187235237,50960.8431174661,43594.1941045394,42314.0615817218,45129.628116623,46539.1761570405,46352.8693445211,43537.839298904,52886.6616372703,56256.8007264015,54220.3285039875,54340.3477224733
Canada,CAN,"Population, total",SP.POP.TOTL,17909356,18271000,18614000,18964000,19325000,19678000,20048000,20412000,20744000,21028000,21324000,21962032,22218463,22491777,22807969,23143275,23449808,23725843,23963203,24201544,24515667,24819915,25116942,25366451,25607053,25842116,26100278,26446601,26791747,27276781,27691138,28037420,28371264,28684764,29000663,29302311,29610218,29905948,30155173,30401286,30685730,31020855,31359199,31642461,31938807,32242732,32571193,32888886,33247298,33630069,34005902,34339221,34713395,35080992,35434066,35704498,36110803,36545075,37072620,37618495,38028638,38239864,38935934,40083484,41288599
Canada,CAN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,101.992736816406,..,..,..,..,100.274856567383,100.449310302734,101.272247314453,102.278419494629,102.979949951172,102.510261535645,102.823951721191,110.873832702637,111.407608032227,111.68155670166,111.737281799316,111.607330322266,111.974517822266,111.833679199219,110.980072021484,109.628059387207,108.337341308594,107.479377746582,104.287643432617,..
Cayman Islands,CYM,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,0,0,3.95,..,..,..,..,..,..,..,..,..,38.0344,44.5,52,61,64.5,66,69.4659,69.7,71.4,74.1,77,79,81.0677,..,..,..,..,..,..,..
Cayman Islands,CYM,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,87085.0945866141,89888.2611264853,89655.1185574521,81373.5721242232,76837.6710064442,75280.9617699986,75101.5906883232,75113.7342282813,75845.3055572577,76379.2098777987,77802.2535658023,80053.9442657031,83865.5540393356,88254.2902486867,82338.7977439023,86449.6749037302,93030.7051447803,99143.5180243123,..
Cayman Islands,CYM,"Population, total",SP.POP.TOTL,8428,8601,8781,8970,9166,9361,9560,9769,9971,10165,10517,11098,11764,12438,13114,13788,14454,15105,15727,16351,17079,17905,18750,19598,20454,21324,22197,23073,23951,24874,25999,27294,28621,29976,31352,32743,34143,35543,36922,38284,39674,41089,42514,43934,45352,46788,48232,49687,51151,52618,54099,55606,57136,58655,60160,61642,63100,64535,65941,67327,68684,70108,71591,73038,74457
Cayman Islands,CYM,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,58.819709777832,72.6883010864258,78.2710266113281,87.6126098632812,82.4600067138672,85.0901107788086,..,..,75.234130859375,102.418556213379,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,90.1886825561523,94.2075576782227,86.3955612182617,81.6817932128906,..,87.4393005371094,88.3051910400391,88.0352325439453,89.9581604003906,94.58740234375,..,..,92.3470839260313,89.14686825054,88.6417168280555,..,..,..,..,89.0140845070423,88.1225128173828,84.0909118652344,85.4616444648599,85.6012268066406,86.0370923044127,84.7603098178773
